Figure,Panel,Repetition,Seed,Size,Method,Epsilon,Accuracy,Unfairness,ReferenceAccuracy,ReferenceUnfairness,RuntimeSeconds,ExcessRisk,UnfairnessDifference
10,TrainingSize,28,281777,1300,Our Eps-Fair,0.0,0.71875,0.028141283207711754,0.748,0.01121831052293526,,0.029249999999999998,0.016922972684776494
10,TrainingSize,28,281777,1300,Our Eps-Fair,0.05,0.778,0.07573397177946106,0.81725,0.05535574945289798,,0.03925000000000001,0.020378222326563084
10,TrainingSize,28,281777,1300,Our Eps-Fair,0.1,0.83125,0.12676315863821158,0.887,0.10221463500737929,,0.055749999999999966,0.024548523630832292
10,TrainingSize,28,281777,1300,Our Eps-Fair,0.15,0.858,0.16979176745519864,0.9585,0.15827818559890955,,0.10050000000000003,0.01151358185628909
10,TrainingSize,28,281777,1400,Unfair,,0.86925,0.1818606394311989,0.98125,0.18181813636035205,,0.11199999999999999,4.250307084685545e-05
10,TrainingSize,28,281777,1400,Our Eps-Fair,0.0,0.72725,0.022225855818082868,0.748,0.01121831052293526,,0.020750000000000046,0.011007545295147608
10,TrainingSize,28,281777,1400,Our Eps-Fair,0.05,0.78975,0.07535719455730677,0.81725,0.05535574945289798,,0.02750000000000008,0.020001445104408794
10,TrainingSize,28,281777,1400,Our Eps-Fair,0.1,0.83425,0.1218308022754644,0.887,0.10221463500737929,,0.052749999999999964,0.019616167268085113
10,TrainingSize,28,281777,1400,Our Eps-Fair,0.15,0.86425,0.16435512465775654,0.9585,0.15827818559890955,,0.09425000000000006,0.006076939058846986
10,TrainingSize,28,281777,1500,Unfair,,0.872,0.17982649246408053,0.98125,0.18181813636035205,,0.10924999999999996,-0.0019916438962715166
10,TrainingSize,28,281777,1500,Our Eps-Fair,0.0,0.7215,0.038569786667086686,0.748,0.01121831052293526,,0.026499999999999968,0.027351476144151426
10,TrainingSize,28,281777,1500,Our Eps-Fair,0.05,0.7895,0.0762042557574785,0.81725,0.05535574945289798,,0.027750000000000052,0.020848506304580516
10,TrainingSize,28,281777,1500,Our Eps-Fair,0.1,0.83175,0.12230958686765118,0.887,0.10221463500737929,,0.05525000000000002,0.020094951860271895
10,TrainingSize,28,281777,1500,Our Eps-Fair,0.15,0.86725,0.16881719704248632,0.9585,0.15827818559890955,,0.09125000000000005,0.010539011443576773
10,TrainingSize,28,281777,1600,Unfair,,0.8805,0.17383455954692723,0.98125,0.18181813636035205,,0.10075,-0.00798357681342482
10,TrainingSize,28,281777,1600,Our Eps-Fair,0.0,0.72825,0.025124065213711688,0.748,0.01121831052293526,,0.019750000000000045,0.013905754690776428
10,TrainingSize,28,281777,1600,Our Eps-Fair,0.05,0.7885,0.06817817587320685,0.81725,0.05535574945289798,,0.028750000000000053,0.012822426420308869
10,TrainingSize,28,281777,1600,Our Eps-Fair,0.1,0.8475,0.11975415223749916,0.887,0.10221463500737929,,0.03949999999999998,0.017539517230119872
10,TrainingSize,28,281777,1600,Our Eps-Fair,0.15,0.87625,0.17179191196563953,0.9585,0.15827818559890955,,0.08225000000000005,0.013513726366729983
10,TrainingSize,28,281777,1700,Unfair,,0.87075,0.17131312737345272,0.98125,0.18181813636035205,,0.11049999999999993,-0.010505008986899322
10,TrainingSize,28,281777,1700,Our Eps-Fair,0.0,0.7315,0.03310764202713645,0.748,0.01121831052293526,,0.01649999999999996,0.021889331504201193
10,TrainingSize,28,281777,1700,Our Eps-Fair,0.05,0.789,0.07316153592097029,0.81725,0.05535574945289798,,0.028249999999999997,0.017805786468072307
10,TrainingSize,28,281777,1700,Our Eps-Fair,0.1,0.837,0.11870307629726247,0.887,0.10221463500737929,,0.050000000000000044,0.01648844128988318
10,TrainingSize,28,281777,1700,Our Eps-Fair,0.15,0.8685,0.16767736468959882,0.9585,0.15827818559890955,,0.08999999999999997,0.00939917909068927
10,TrainingSize,28,281777,1800,Unfair,,0.8785,0.17380055709024977,0.98125,0.18181813636035205,,0.10275000000000001,-0.00801757927010227
10,TrainingSize,28,281777,1800,Our Eps-Fair,0.0,0.737,0.021137027150211624,0.748,0.01121831052293526,,0.01100000000000001,0.009918716627276364
10,TrainingSize,28,281777,1800,Our Eps-Fair,0.05,0.79625,0.07313603407846218,0.81725,0.05535574945289798,,0.02100000000000002,0.017780284625564205
10,TrainingSize,28,281777,1800,Our Eps-Fair,0.1,0.8505,0.12876330314865247,0.887,0.10221463500737929,,0.03649999999999998,0.026548668141273185
10,TrainingSize,28,281777,1800,Our Eps-Fair,0.15,0.877,0.1768347763125886,0.9585,0.15827818559890955,,0.08150000000000002,0.018556590713679044
10,TrainingSize,28,281777,1900,Unfair,,0.88625,0.1701137907213796,0.98125,0.18181813636035205,,0.09499999999999997,-0.011704345638972435
10,TrainingSize,28,281777,1900,Our Eps-Fair,0.0,0.73975,0.022645136111084013,0.748,0.01121831052293526,,0.00824999999999998,0.011426825588148753
10,TrainingSize,28,281777,1900,Our Eps-Fair,0.05,0.795,0.06567374492807106,0.81725,0.05535574945289798,,0.022249999999999992,0.010317995475173078
10,TrainingSize,28,281777,1900,Our Eps-Fair,0.1,0.847,0.12272886716065236,0.887,0.10221463500737929,,0.040000000000000036,0.020514232153273068
10,TrainingSize,28,281777,1900,Our Eps-Fair,0.15,0.88,0.16659228629268466,0.9585,0.15827818559890955,,0.07850000000000001,0.008314100693775112
10,TrainingSize,28,281777,2000,Unfair,,0.88575,0.17233020085701195,0.98125,0.18181813636035205,,0.09549999999999992,-0.009487935503340095
10,TrainingSize,28,281777,2000,Our Eps-Fair,0.0,0.7235,0.019038625540695325,0.748,0.01121831052293526,,0.024499999999999966,0.007820315017760066
10,TrainingSize,28,281777,2000,Our Eps-Fair,0.05,0.79825,0.07311053223595404,0.81725,0.05535574945289798,,0.019000000000000017,0.01775478278305606
10,TrainingSize,28,281777,2000,Our Eps-Fair,0.1,0.8465,0.12112250110070452,0.887,0.10221463500737929,,0.04049999999999998,0.018907866093325232
10,TrainingSize,28,281777,2000,Our Eps-Fair,0.15,0.8855,0.1687236902866232,0.9585,0.15827818559890955,,0.07300000000000006,0.010445504687713658
10,PoolSize,28,281777,20,Our Eps-Fair,0.0,0.72725,0.17714829896460021,0.748,0.01121831052293526,,0.020750000000000046,0.16592998844166496
10,PoolSize,28,281777,20,Our Eps-Fair,0.05,0.762,0.19070452840217705,0.81725,0.05535574945289798,,0.05525000000000002,0.13534877894927907
10,PoolSize,28,281777,20,Our Eps-Fair,0.1,0.80325,0.19169610004322812,0.887,0.10221463500737929,,0.08374999999999999,0.08948146503584883
10,PoolSize,28,281777,20,Our Eps-Fair,0.15,0.8275,0.19219188586375363,0.9585,0.15827818559890955,,0.131,0.03391370026484408
10,PoolSize,28,281777,40,Our Eps-Fair,0.0,0.7765,0.2124010959791845,0.748,0.01121831052293526,,-0.02849999999999997,0.20118278545624924
10,PoolSize,28,281777,40,Our Eps-Fair,0.05,0.82525,0.22501675746072652,0.81725,0.05535574945289798,,-0.008000000000000007,0.16966100800782855
10,PoolSize,28,281777,40,Our Eps-Fair,0.1,0.84125,0.2154693176582008,0.887,0.10221463500737929,,0.04574999999999996,0.1132546826508215
10,PoolSize,28,281777,40,Our Eps-Fair,0.15,0.84575,0.21347767376192928,0.9585,0.15827818559890955,,0.11275000000000002,0.05519948816301973
10,PoolSize,28,281777,60,Our Eps-Fair,0.0,0.76175,0.09930417472662399,0.748,0.01121831052293526,,-0.01375000000000004,0.08808586420368873
10,PoolSize,28,281777,60,Our Eps-Fair,0.05,0.84325,0.19437429354270847,0.81725,0.05535574945289798,,-0.026000000000000023,0.1390185440898105
10,PoolSize,28,281777,60,Our Eps-Fair,0.1,0.84475,0.2185375393372171,0.887,0.10221463500737929,,0.04225000000000001,0.1163229043298378
10,PoolSize,28,281777,60,Our Eps-Fair,0.15,0.8535,0.20747724023060665,0.9585,0.15827818559890955,,0.10499999999999998,0.0491990546316971
10,PoolSize,28,281777,80,Our Eps-Fair,0.0,0.715,0.10298994102323891,0.748,0.01121831052293526,,0.03300000000000003,0.09177163050030365
10,PoolSize,28,281777,80,Our Eps-Fair,0.05,0.831,0.18836535939721646,0.81725,0.05535574945289798,,-0.013749999999999929,0.13300960994431849
10,PoolSize,28,281777,80,Our Eps-Fair,0.1,0.84975,0.18637371550094495,0.887,0.10221463500737929,,0.037250000000000005,0.08415908049356566
10,PoolSize,28,281777,80,Our Eps-Fair,0.15,0.86525,0.16758385793373573,0.9585,0.15827818559890955,,0.09325000000000006,0.009305672334826182
10,PoolSize,28,281777,100,Our Eps-Fair,0.0,0.66925,0.11048748272062658,0.748,0.01121831052293526,,0.07874999999999999,0.09926917219769132
10,PoolSize,28,281777,100,Our Eps-Fair,0.05,0.7745,0.167198580097412,0.81725,0.05535574945289798,,0.042750000000000066,0.11184283064451403
10,PoolSize,28,281777,100,Our Eps-Fair,0.1,0.81475,0.19919239165029676,0.887,0.10221463500737929,,0.07225000000000004,0.09697775664291747
10,PoolSize,28,281777,100,Our Eps-Fair,0.15,0.8465,0.2051333208824338,0.9585,0.15827818559890955,,0.11199999999999999,0.04685513528352425
10,PoolSize,28,281777,120,Our Eps-Fair,0.0,0.6645,0.1569753414684211,0.748,0.01121831052293526,,0.08350000000000002,0.14575703094548584
10,PoolSize,28,281777,120,Our Eps-Fair,0.05,0.7715,0.16770286653210692,0.81725,0.05535574945289798,,0.04575000000000007,0.11234711707920894
10,PoolSize,28,281777,120,Our Eps-Fair,0.1,0.81525,0.19968817747082226,0.887,0.10221463500737929,,0.07174999999999998,0.09747354246344297
10,PoolSize,28,281777,120,Our Eps-Fair,0.15,0.84025,0.21910032999884244,0.9585,0.15827818559890955,,0.11824999999999997,0.06082214439993289
10,PoolSize,28,281777,140,Our Eps-Fair,0.0,0.70025,0.09257843879220273,0.748,0.01121831052293526,,0.04774999999999996,0.08136012826926747
10,PoolSize,28,281777,140,Our Eps-Fair,0.05,0.7765,0.166207008456361,0.81725,0.05535574945289798,,0.040750000000000064,0.11085125900346302
10,PoolSize,28,281777,140,Our Eps-Fair,0.1,0.8265,0.19167059820072,0.887,0.10221463500737929,,0.0605,0.0894559631933407
10,PoolSize,28,281777,140,Our Eps-Fair,0.15,0.836,0.20563760731712868,0.9585,0.15827818559890955,,0.12250000000000005,0.047359421718219136
10,PoolSize,28,281777,160,Our Eps-Fair,0.0,0.69675,0.09604893953588145,0.748,0.01121831052293526,,0.05125000000000002,0.08483062901294619
10,PoolSize,28,281777,160,Our Eps-Fair,0.05,0.78625,0.13517076608784986,0.81725,0.05535574945289798,,0.031000000000000028,0.07981501663495189
10,PoolSize,28,281777,160,Our Eps-Fair,0.1,0.83225,0.18564466282688924,0.887,0.10221463500737929,,0.054749999999999965,0.08343002781950995
10,PoolSize,28,281777,160,Our Eps-Fair,0.15,0.842,0.20563760731712868,0.9585,0.15827818559890955,,0.11650000000000005,0.047359421718219136
10,PoolSize,28,281777,180,Our Eps-Fair,0.0,0.7065,0.09858737293769476,0.748,0.01121831052293526,,0.04149999999999998,0.0873690624147595
10,PoolSize,28,281777,180,Our Eps-Fair,0.05,0.78475,0.16521543681530992,0.81725,0.05535574945289798,,0.032500000000000084,0.10985968736241195
10,PoolSize,28,281777,180,Our Eps-Fair,0.1,0.82975,0.1981498163242294,0.887,0.10221463500737929,,0.05725000000000002,0.09593518131685011
10,PoolSize,28,281777,180,Our Eps-Fair,0.15,0.8445,0.19962867317163663,0.9585,0.15827818559890955,,0.11399999999999999,0.04135048757272708
10,PoolSize,28,281777,200,Our Eps-Fair,0.0,0.6915,0.09803208281798359,0.748,0.01121831052293526,,0.056499999999999995,0.08681377229504833
10,PoolSize,28,281777,200,Our Eps-Fair,0.05,0.772,0.1446757028195287,0.81725,0.05535574945289798,,0.04525000000000001,0.08931995336663073
10,PoolSize,28,281777,200,Our Eps-Fair,0.1,0.81725,0.19466231435221193,0.887,0.10221463500737929,,0.06974999999999998,0.09244767934483264
10,PoolSize,28,281777,200,Our Eps-Fair,0.15,0.8425,0.19962867317163663,0.9585,0.15827818559890955,,0.11599999999999999,0.04135048757272708
10,PoolSize,28,281777,220,Our Eps-Fair,0.0,0.6905,0.09793132553827016,0.748,0.01121831052293526,,0.057499999999999996,0.0867130150153349
10,PoolSize,28,281777,220,Our Eps-Fair,0.05,0.7745,0.13318762280574772,0.81725,0.05535574945289798,,0.042750000000000066,0.07783187335284975
10,PoolSize,28,281777,220,Our Eps-Fair,0.1,0.829,0.1886618808208893,0.887,0.10221463500737929,,0.05800000000000005,0.08644724581351002
10,PoolSize,28,281777,220,Our Eps-Fair,0.15,0.8555,0.18808108885867003,0.9585,0.15827818559890955,,0.10299999999999998,0.029802903259760483
10,PoolSize,28,281777,240,Our Eps-Fair,0.0,0.6835,0.10642768940055919,0.748,0.01121831052293526,,0.0645,0.09520937887762393
10,PoolSize,28,281777,240,Our Eps-Fair,0.05,0.7635,0.1432223478146296,0.81725,0.05535574945289798,,0.053750000000000075,0.08786659836173163
10,PoolSize,28,281777,240,Our Eps-Fair,0.1,0.82975,0.19416652853168642,0.887,0.10221463500737929,,0.05725000000000002,0.09195189352430713
10,PoolSize,28,281777,240,Our Eps-Fair,0.15,0.85425,0.19207287726538244,0.9585,0.15827818559890955,,0.10425000000000006,0.03379469166647289
10,PoolSize,28,281777,260,Our Eps-Fair,0.0,0.6855,0.10902562710155811,0.748,0.01121831052293526,,0.0625,0.09780731657862285
10,PoolSize,28,281777,260,Our Eps-Fair,0.05,0.75525,0.10713474048500003,0.81725,0.05535574945289798,,0.062000000000000055,0.051778991032102054
10,PoolSize,28,281777,260,Our Eps-Fair,0.1,0.8335,0.17515665506832867,0.887,0.10221463500737929,,0.05349999999999999,0.07294202006094938
10,PoolSize,28,281777,260,Our Eps-Fair,0.15,0.8565,0.1895854475485854,0.9585,0.15827818559890955,,0.10199999999999998,0.03130726194967584
10,PoolSize,28,281777,280,Our Eps-Fair,0.0,0.68175,0.1124706260027287,0.748,0.01121831052293526,,0.06625000000000003,0.10125231547979344
10,PoolSize,28,281777,280,Our Eps-Fair,0.05,0.7495,0.11119453380506743,0.81725,0.05535574945289798,,0.06774999999999998,0.05583878435216945
10,PoolSize,28,281777,280,Our Eps-Fair,0.1,0.8245,0.17267772596570102,0.887,0.10221463500737929,,0.0625,0.07046309095832173
10,PoolSize,28,281777,280,Our Eps-Fair,0.15,0.85575,0.1925601624717386,0.9585,0.15827818559890955,,0.10275000000000001,0.03428197687282905
10,PoolSize,28,281777,300,Our Eps-Fair,0.0,0.6785,0.11095776669864396,0.748,0.01121831052293526,,0.0695,0.0997394561757087
10,PoolSize,28,281777,300,Our Eps-Fair,0.05,0.74825,0.10019373899764257,0.81725,0.05535574945289798,,0.06900000000000006,0.04483798954474459
10,PoolSize,28,281777,300,Our Eps-Fair,0.1,0.81975,0.1672070807115814,0.887,0.10221463500737929,,0.06725000000000003,0.06499244570420212
10,PoolSize,28,281777,300,Our Eps-Fair,0.15,0.853,0.19558588107990804,0.9585,0.15827818559890955,,0.10550000000000004,0.03730769548099849
10,TrainingSize,29,291777,100,Unfair,,0.66475,0.1548779350575355,0.97575,0.18208600810174508,,0.31100000000000005,-0.02720807304420958
10,TrainingSize,29,291777,100,Our Eps-Fair,0.0,0.596,0.009770545559003169,0.74775,0.039571947051398326,,0.15175000000000005,-0.029801401492395158
10,TrainingSize,29,291777,100,Our Eps-Fair,0.05,0.62475,0.053338113477932714,0.82475,0.0734299712566305,,0.19999999999999996,-0.02009185777869779
10,TrainingSize,29,291777,100,Our Eps-Fair,0.1,0.65475,0.09538888551378678,0.899,0.11737080046671411,,0.24424999999999997,-0.021981914952927326
10,TrainingSize,29,291777,100,Our Eps-Fair,0.15,0.66425,0.1433968377543421,0.964,0.1603556007569229,,0.29974999999999996,-0.016958763002580812
10,TrainingSize,29,291777,200,Unfair,,0.74125,0.19141704036547103,0.97575,0.18208600810174508,,0.23450000000000004,0.009331032263725947
10,TrainingSize,29,291777,200,Our Eps-Fair,0.0,0.64275,0.023844721302819394,0.74775,0.039571947051398326,,0.10499999999999998,-0.015727225748578932
10,TrainingSize,29,291777,200,Our Eps-Fair,0.05,0.68375,0.059055536429977004,0.82475,0.0734299712566305,,0.14100000000000001,-0.014374434826653501
10,TrainingSize,29,291777,200,Our Eps-Fair,0.1,0.7225,0.11067459790658668,0.899,0.11737080046671411,,0.1765,-0.006696202560127429
10,TrainingSize,29,291777,200,Our Eps-Fair,0.15,0.73875,0.1543774199169525,0.964,0.1603556007569229,,0.22524999999999995,-0.005978180839970398
10,TrainingSize,29,291777,300,Unfair,,0.7875,0.20029630896334616,0.97575,0.18208600810174508,,0.18825000000000003,0.01821030086160108
10,TrainingSize,29,291777,300,Our Eps-Fair,0.0,0.68125,0.023935974063215404,0.74775,0.039571947051398326,,0.0665,-0.015635972988182922
10,TrainingSize,29,291777,300,Our Eps-Fair,0.05,0.72125,0.06285465135320345,0.82475,0.0734299712566305,,0.10350000000000004,-0.010575319903427055
10,TrainingSize,29,291777,300,Our Eps-Fair,0.1,0.7595,0.11673528124225757,0.899,0.11737080046671411,,0.13950000000000007,-0.0006355192244565377
10,TrainingSize,29,291777,300,Our Eps-Fair,0.15,0.77975,0.14779197070711386,0.964,0.1603556007569229,,0.1842499999999999,-0.012563630049809038
10,TrainingSize,29,291777,400,Unfair,,0.806,0.18675464932814217,0.97575,0.18208600810174508,,0.16974999999999996,0.004668641226397097
10,TrainingSize,29,291777,400,Our Eps-Fair,0.0,0.67875,0.019230331717534438,0.74775,0.039571947051398326,,0.06900000000000006,-0.02034161533386389
10,TrainingSize,29,291777,400,Our Eps-Fair,0.05,0.73,0.061937123597988836,0.82475,0.0734299712566305,,0.09475,-0.01149284765864167
10,TrainingSize,29,291777,400,Our Eps-Fair,0.1,0.766,0.0999115223235503,0.899,0.11737080046671411,,0.133,-0.01745927814316381
10,TrainingSize,29,291777,400,Our Eps-Fair,0.15,0.7985,0.14676993979067865,0.964,0.1603556007569229,,0.16549999999999998,-0.01358566096624425
10,TrainingSize,29,291777,500,Unfair,,0.82925,0.18203650660432477,0.97575,0.18208600810174508,,0.14649999999999996,-4.950149742030674e-05
10,TrainingSize,29,291777,500,Our Eps-Fair,0.0,0.70125,0.024219482639349865,0.74775,0.039571947051398326,,0.046499999999999986,-0.015352464412048461
10,TrainingSize,29,291777,500,Our Eps-Fair,0.05,0.7445,0.05860152269606156,0.82475,0.0734299712566305,,0.08024999999999993,-0.014828448560568946
10,TrainingSize,29,291777,500,Our Eps-Fair,0.1,0.7925,0.12056489708813692,0.899,0.11737080046671411,,0.10650000000000004,0.0031940966214228095
10,TrainingSize,29,291777,500,Our Eps-Fair,0.15,0.82225,0.1632236875165474,0.964,0.1603556007569229,,0.14174999999999993,0.002868086759624494
10,TrainingSize,29,291777,600,Unfair,,0.8425,0.1823122649460146,0.97575,0.18208600810174508,,0.13324999999999998,0.00022625684426952342
10,TrainingSize,29,291777,600,Our Eps-Fair,0.0,0.70725,0.02671680818344757,0.74775,0.039571947051398326,,0.04049999999999998,-0.012855138867950755
10,TrainingSize,29,291777,600,Our Eps-Fair,0.05,0.761,0.06176186829651595,0.82475,0.0734299712566305,,0.06374999999999997,-0.011668102960114557
10,TrainingSize,29,291777,600,Our Eps-Fair,0.1,0.79875,0.11170287901209011,0.899,0.11737080046671411,,0.10025000000000006,-0.0056679214546239975
10,TrainingSize,29,291777,600,Our Eps-Fair,0.15,0.8365,0.16073186213882967,0.964,0.1603556007569229,,0.12749999999999995,0.00037626138190677283
10,TrainingSize,29,291777,700,Unfair,,0.845,0.17838364610529472,0.97575,0.18208600810174508,,0.13075000000000003,-0.003702361996450354
10,TrainingSize,29,291777,700,Our Eps-Fair,0.0,0.7055,0.013308652586740743,0.74775,0.039571947051398326,,0.04225000000000001,-0.026263294464657583
10,TrainingSize,29,291777,700,Our Eps-Fair,0.05,0.754,0.05675621687556048,0.82475,0.0734299712566305,,0.07074999999999998,-0.01667375438107002
10,TrainingSize,29,291777,700,Our Eps-Fair,0.1,0.79625,0.10320537196250186,0.899,0.11737080046671411,,0.10275000000000001,-0.014165428504212249
10,TrainingSize,29,291777,700,Our Eps-Fair,0.15,0.838,0.15427841692211192,0.964,0.1603556007569229,,0.126,-0.006077183834810984
10,TrainingSize,29,291777,800,Unfair,,0.85525,0.18502009685792994,0.97575,0.18208600810174508,,0.12050000000000005,0.002934088756184866
10,TrainingSize,29,291777,800,Our Eps-Fair,0.0,0.69825,0.03677911256815519,0.74775,0.039571947051398326,,0.04949999999999999,-0.002792834483243134
10,TrainingSize,29,291777,800,Our Eps-Fair,0.05,0.75925,0.05682221887212088,0.82475,0.0734299712566305,,0.0655,-0.016607752384509622
10,TrainingSize,29,291777,800,Our Eps-Fair,0.1,0.80675,0.10056979223621515,0.899,0.11737080046671411,,0.09225000000000005,-0.01680100823049896
